Dataset 1,Dataset 2,Lag months,Pearson,Spearman,Overlapping observations,Aligned start,Aligned end
Industrial Production,Average Weekly Hours — Manufacturing,-12,-0.04361573321245441,-0.04100300329748544,1038,1939-02-01,2025-07-01
Industrial Production,Average Weekly Hours — Manufacturing,-11,-0.013687843480421479,0.05302978426056702,1039,1939-02-01,2025-08-01
Industrial Production,Average Weekly Hours — Manufacturing,-10,-0.00968143175161932,0.07108393073644893,1040,1939-02-01,2025-09-01
Industrial Production,Average Weekly Hours — Manufacturing,-9,0.13888319842198985,0.104068978122071,1041,1939-02-01,2025-10-01
Industrial Production,Average Weekly Hours — Manufacturing,-8,0.0485509378901376,0.05896228956309668,1042,1939-02-01,2025-11-01
Industrial Production,Average Weekly Hours — Manufacturing,-7,-0.05833629274069543,0.05053266115993441,1043,1939-02-01,2025-12-01
Industrial Production,Average Weekly Hours — Manufacturing,-6,0.10117937459931314,0.11075769989222387,1044,1939-02-01,2026-01-01
Industrial Production,Average Weekly Hours — Manufacturing,-5,0.11264999806115657,0.1090524540923674,1045,1939-02-01,2026-02-01
Industrial Production,Average Weekly Hours — Manufacturing,-4,0.02957525284896298,0.07933014690642758,1046,1939-02-01,2026-03-01
Industrial Production,Average Weekly Hours — Manufacturing,-3,0.05594472986386999,0.1900074372344909,1047,1939-02-01,2026-04-01
Industrial Production,Average Weekly Hours — Manufacturing,-2,0.10063284800846271,0.20560587421871881,1048,1939-02-01,2026-05-01
Industrial Production,Average Weekly Hours — Manufacturing,-1,0.1814953829313701,0.15375695164259853,1049,1939-02-01,2026-06-01
Industrial Production,Average Weekly Hours — Manufacturing,0,0.5063004688221485,0.45418102883266526,1050,1939-02-01,2026-07-01
Industrial Production,Average Weekly Hours — Manufacturing,1,0.11204478669097277,0.12693906835571178,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,2,0.03546003196766299,0.0846130860459676,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,3,0.07815754923589446,0.09415183497326703,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,4,0.039312690004997944,0.0494206156648905,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,5,-0.02350737999259801,-0.05957102851239292,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,6,0.006375534149564458,0.007405316635029418,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,7,0.007072593728862542,-0.02799782319045463,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,8,0.004147906236541617,-0.050364351050759544,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,9,0.06256002684311196,0.029728586784949475,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,10,-0.011004650644360597,-0.022019618602349144,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,11,0.005638830784624758,-0.01786808167601538,1051,1939-02-01,2026-08-01
Industrial Production,Average Weekly Hours — Manufacturing,12,-0.054813758830204895,-0.0947830092028358,1051,1939-02-01,2026-08-01
Industrial Production,Job Openings,-12,-0.023253806443378378,0.019313433114885904,295,2001-01-01,2025-07-01
Industrial Production,Job Openings,-11,0.016661301946607997,0.010343471360420513,296,2001-01-01,2025-08-01
Industrial Production,Job Openings,-10,0.06317716329424665,-0.07765254577335115,297,2001-01-01,2025-09-01
Industrial Production,Job Openings,-9,-0.0029622239860719146,0.05427827692198862,298,2001-01-01,2025-10-01
Industrial Production,Job Openings,-8,-0.008193632914196823,-0.0012996341271800857,299,2001-01-01,2025-11-01
Industrial Production,Job Openings,-7,-0.012738449826582081,-0.015287725419171323,300,2001-01-01,2025-12-01
Industrial Production,Job Openings,-6,0.03804149327053667,0.10078106092275199,301,2001-01-01,2026-01-01
Industrial Production,Job Openings,-5,0.08757758127815007,0.07570311276358765,302,2001-01-01,2026-02-01
Industrial Production,Job Openings,-4,0.040054742720990355,0.06454494787227066,303,2001-01-01,2026-03-01
Industrial Production,Job Openings,-3,-0.03716071500563776,0.13644059833075628,304,2001-01-01,2026-04-01
Industrial Production,Job Openings,-2,0.009213508834667417,0.02339195384797577,305,2001-01-01,2026-05-01
Industrial Production,Job Openings,-1,0.27025402463387227,0.19204001352770514,306,2001-01-01,2026-06-01
Industrial Production,Job Openings,0,0.3385216042092027,0.16900618701730027,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,1,-0.04668861683300675,0.05242126462666796,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,2,-0.002208979651223937,0.1729387046497604,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,3,0.030121331167112922,0.09572416470289626,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,4,0.08172166066330637,0.06816668035292293,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,5,0.05422916002702091,0.17034951380611468,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,6,0.0027135963730123666,-0.018436631389304316,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,7,0.12183719144360583,0.14495362847537596,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,8,0.04932574136027617,0.05321962957525326,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,9,0.028279129989146844,0.024813597337069268,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,10,0.017449293478913986,0.08397057371956779,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,11,-0.022560625618765436,0.03101678930381747,307,2001-01-01,2026-07-01
Industrial Production,Job Openings,12,-0.09429964179531561,-0.041821051784646346,307,2001-01-01,2026-07-01
Industrial Production,Labor Force Participation Rate,-12,-0.0007001985015911299,-0.01806255114342446,930,1948-02-01,2025-07-01
Industrial Production,Labor Force Participation Rate,-11,-0.01842908037402416,-0.005323478987596981,931,1948-02-01,2025-08-01
Industrial Production,Labor Force Participation Rate,-10,0.018195254350221752,-0.0030410890602168643,932,1948-02-01,2025-09-01
Industrial Production,Labor Force Participation Rate,-9,0.021243513756775596,0.008953028660904755,932,1948-02-01,2025-09-01
Industrial Production,Labor Force Participation Rate,-8,0.005423166430087922,-0.00130606123077816,932,1948-02-01,2025-09-01
Industrial Production,Labor Force Participation Rate,-7,-0.04669605397855182,-0.0690975763966932,933,1948-02-01,2025-12-01
Industrial Production,Labor Force Participation Rate,-6,-0.01561316784027067,-0.016692197066544484,934,1948-02-01,2026-01-01
Industrial Production,Labor Force Participation Rate,-5,-0.04191500755564149,-0.02691681921367111,935,1948-02-01,2026-02-01
Industrial Production,Labor Force Participation Rate,-4,0.027585451837302006,0.04835945441512266,936,1948-02-01,2026-03-01
Industrial Production,Labor Force Participation Rate,-3,-0.05455199967060194,-0.036275148606663206,937,1948-02-01,2026-04-01
Industrial Production,Labor Force Participation Rate,-2,-0.059834283480113576,0.010797925601911187,938,1948-02-01,2026-05-01
Industrial Production,Labor Force Participation Rate,-1,0.07446526754766908,0.03422982105742275,939,1948-02-01,2026-06-01
Industrial Production,Labor Force Participation Rate,0,0.22079298996099986,0.04925862654900547,940,1948-02-01,2026-07-01
Industrial Production,Labor Force Participation Rate,1,0.007946054068892832,-0.013687115939515888,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,2,-0.07123729754764783,0.004990793995648422,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,3,0.033387189349911486,0.036159714987339504,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,4,0.029334329016614907,0.020951872691460517,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,5,0.011434087083719463,-0.001368068436793008,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,6,0.02717078821856606,0.0406616513052592,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,7,0.06603032157858539,0.053595559963445664,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,8,-0.02086065048804452,0.029518429172249023,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,9,0.02839801241664664,0.031020385029835815,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,10,0.05069810546078411,0.07139044117834557,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,11,0.032579274443301526,0.023452168341003835,941,1948-02-01,2026-08-01
Industrial Production,Labor Force Participation Rate,12,-0.00430387602304163,0.006499418283370173,941,1948-02-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,-12,0.021466363646683577,-0.022674242047712057,232,2006-04-01,2025-07-01
Industrial Production,Average Hourly Earnings — Total Private,-11,0.10527984003356254,0.033725208194398816,233,2006-04-01,2025-08-01
Industrial Production,Average Hourly Earnings — Total Private,-10,-0.21200128136713361,-0.20948086487953155,234,2006-04-01,2025-09-01
Industrial Production,Average Hourly Earnings — Total Private,-9,0.01456762051661836,0.0244929058623,235,2006-04-01,2025-10-01
Industrial Production,Average Hourly Earnings — Total Private,-8,0.06978162836430196,-0.023936362036463852,236,2006-04-01,2025-11-01
Industrial Production,Average Hourly Earnings — Total Private,-7,-0.011830320645344328,-0.12400297845401699,237,2006-04-01,2025-12-01
Industrial Production,Average Hourly Earnings — Total Private,-6,-0.013196385121688614,-0.059104659898100896,238,2006-04-01,2026-01-01
Industrial Production,Average Hourly Earnings — Total Private,-5,-0.026043487826702977,-0.01782747581501806,239,2006-04-01,2026-02-01
Industrial Production,Average Hourly Earnings — Total Private,-4,0.026089427967449112,-0.14713281469463235,240,2006-04-01,2026-03-01
Industrial Production,Average Hourly Earnings — Total Private,-3,0.20242559130400503,0.05080648065481105,241,2006-04-01,2026-04-01
Industrial Production,Average Hourly Earnings — Total Private,-2,0.1543975734532089,-0.12501582337639447,242,2006-04-01,2026-05-01
Industrial Production,Average Hourly Earnings — Total Private,-1,-0.13353236029264193,-0.1071365249783232,243,2006-04-01,2026-06-01
Industrial Production,Average Hourly Earnings — Total Private,0,-0.6998096797399727,-0.11484877298416787,244,2006-04-01,2026-07-01
Industrial Production,Average Hourly Earnings — Total Private,1,-0.009239481889520085,-0.05999709501026368,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,2,0.23914361796290298,0.033091631335616774,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,3,0.009773052648640843,-0.05362324517517128,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,4,-0.016309017931651695,-0.06477972641257794,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,5,0.0941846577261406,0.019911446655497374,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,6,0.05149846556732456,0.12982710392564367,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,7,-0.0488826353689925,-0.1311082387663933,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,8,-0.026228666951649243,0.048725556440025374,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,9,0.0008941684381683902,0.10356873574699324,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,10,0.0278896247954079,-0.00580998730327205,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,11,0.0803933243099248,0.09383782302346526,245,2006-04-01,2026-08-01
Industrial Production,Average Hourly Earnings — Total Private,12,-0.0041060384661381994,0.15736497492613832,245,2006-04-01,2026-08-01
Industrial Production,CPI All Items,-12,-0.14508546741805528,-0.13055321076995116,942,1947-02-01,2025-07-01
Industrial Production,CPI All Items,-11,-0.08803138501614903,-0.10597251789610346,943,1947-02-01,2025-08-01
Industrial Production,CPI All Items,-10,-0.10447576231724992,-0.12601990358159654,944,1947-02-01,2025-09-01
Industrial Production,CPI All Items,-9,-0.11011373253822995,-0.12271606109419154,944,1947-02-01,2025-09-01
Industrial Production,CPI All Items,-8,-0.1032901163218827,-0.12116598402252905,944,1947-02-01,2025-09-01
Industrial Production,CPI All Items,-7,-0.12028582705298048,-0.11622215876833406,945,1947-02-01,2025-12-01
Industrial Production,CPI All Items,-6,-0.1301971223432968,-0.1115925183781119,946,1947-02-01,2026-01-01
Industrial Production,CPI All Items,-5,-0.0963345062308763,-0.0979623657681444,947,1947-02-01,2026-02-01
Industrial Production,CPI All Items,-4,-0.09173422929630287,-0.07344856263362778,948,1947-02-01,2026-03-01
Industrial Production,CPI All Items,-3,-0.07966630254779417,-0.043602529545213174,949,1947-02-01,2026-04-01
Industrial Production,CPI All Items,-2,-0.05323195443857128,-0.033662916235265836,950,1947-02-01,2026-05-01
Industrial Production,CPI All Items,-1,0.030245845675863844,-0.01257847398348723,951,1947-02-01,2026-06-01
Industrial Production,CPI All Items,0,0.064682329926497,0.010434787104069022,952,1947-02-01,2026-07-01
Industrial Production,CPI All Items,1,0.02237371282347193,-0.0017378827414207842,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,2,0.03781310216168374,0.0030523140192119107,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,3,0.028774851586816096,0.002787714047635722,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,4,0.016837567188123584,0.02553278112328794,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,5,0.015563112533273627,0.020625248195737595,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,6,0.07966431914105566,0.06353755345030379,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,7,0.08554927545069484,0.08958259839930122,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,8,0.08538545676667217,0.09898355781177633,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,9,0.057595546422359804,0.06908309896913739,953,1947-02-01,2026-08-01
Industrial Production,CPI All Items,10,0.06037336803245286,0.0741659307643586,953,1947-02-01,2026-08-01
